index,Store_ID,month,Dept,Weekly_Sales,CPI,Unemployment
6850,1,10,94,66759.50,217.05,7.87
6851,1,10,81,30444.53,217.05,7.87
6852,2,10,13,46943.82,216.70,7.44
6853,2,10,14,16962.20,216.70,7.44
6854,1,10,80,19283.73,217.05,7.87
6855,1,10,93,83366.17,217.05,7.87
6856,1,10,95,132805.42,217.05,7.87
6857,1,10,23,18327.16,217.05,7.87
6858,2,10,94,67274.49,216.70,7.44
6859,1,10,13,41151.28,217.05,7.87
6860,1,10,16,14309.01,217.05,7.87
6861,1,10,91,71865.59,217.05,7.87
6862,1,10,98,12081.32,217.05,7.87
6863,1,10,8,36759.96,217.05,7.87
6864,2,10,96,30419.25,216.70,7.44
6865,2,10,22,13124.10,216.70,7.44
6866,2,10,82,20754.09,216.70,7.44
6867,2,10,90,102442.77,216.70,7.44
6868,2,10,46,27998.56,216.70,7.44
6869,2,10,11,18247.40,216.70,7.44
6870,2,10,32,10200.70,216.70,7.44
6871,2,10,98,13567.64,216.70,7.44
6872,1,10,49,11999.77,217.05,7.87
6873,1,10,12,11240.29,217.05,7.87
6874,2,10,34,13147.45,216.70,7.44
6875,2,10,7,25582.86,216.70,7.44
6876,2,10,93,75167.10,216.70,7.44
6877,2,10,79,37025.07,216.70,7.44
6878,1,10,90,96124.95,217.05,7.87
6879,2,10,49,12803.95,216.70,7.44
6880,1,10,14,12766.52,217.05,7.87
6881,1,10,10,31083.31,217.05,7.87
6882,1,10,2,49880.69,217.05,7.87
6883,2,10,80,26392.07,216.70,7.44
6884,2,10,91,85825.49,216.70,7.44
6885,2,10,4,45904.51,216.70,7.44
6886,2,10,17,11816.99,216.70,7.44
6887,1,10,79,45059.56,217.05,7.87
6888,1,10,87,42396.06,217.36,7.87
6889,1,10,38,67590.65,217.36,7.87
6890,1,10,92,145457.88,217.36,7.87
6891,2,10,49,15821.69,217.00,7.44
6892,2,10,81,28381.76,217.00,7.44
6893,2,10,1,29264.62,217.00,7.44
6894,2,10,25,12163.39,217.00,7.44
6895,1,10,91,68548.77,217.36,7.87
6896,2,10,7,27161.40,217.00,7.44
6897,2,10,40,70716.88,217.00,7.44
6898,1,10,8,34131.81,217.36,7.87
6899,1,10,96,31545.80,217.36,7.87
6900,1,10,74,10472.33,217.36,7.87
6901,1,10,82,18170.02,217.36,7.87
6902,1,10,16,10030.59,217.36,7.87
6903,2,10,8,52291.79,217.00,7.44
6904,2,10,2,62476.91,217.00,7.44
6905,2,10,58,19817.50,217.00,7.44
6906,2,10,92,164033.78,217.00,7.44
6907,1,10,72,44370.76,217.36,7.87
6908,1,10,95,125954.30,217.36,7.87
6909,1,10,94,62602.91,217.36,7.87
6910,2,10,5,25263.69,217.00,7.44
6911,2,10,87,20161.96,217.00,7.44
6912,1,10,97,37394.90,217.36,7.87
6913,1,10,79,30011.57,217.36,7.87
6914,2,10,3,12920.60,217.00,7.44
6915,1,10,80,18893.16,217.36,7.87
6916,2,10,23,19174.31,217.00,7.44
6917,2,10,72,54137.00,217.00,7.44
6918,2,10,4,41842.76,217.00,7.44
6919,2,10,79,30514.52,217.00,7.44
6920,1,10,4,35000.30,217.36,7.87
6921,1,10,10,30888.69,217.36,7.87
6922,1,10,9,32636.66,217.36,7.87
6923,2,10,82,21217.69,217.00,7.44
6924,2,10,18,11484.48,217.00,7.44
6925,2,10,10,37500.42,217.00,7.44
6926,1,10,2,43306.38,217.36,7.87
6927,2,10,34,12424.44,217.00,7.44
6928,1,10,14,13440.89,217.36,7.87
6929,1,10,98,12238.54,217.36,7.87
6930,2,10,97,40233.05,217.00,7.44
6931,2,10,98,13284.19,217.00,7.44
6932,2,10,80,23399.35,217.00,7.44
6933,1,10,40,54758.87,217.36,7.87
6934,1,10,13,37531.43,217.36,7.87
6935,2,10,94,62264.03,217.00,7.44
6936,1,10,7,13900.54,217.36,7.87
6937,2,10,96,31038.10,217.00,7.44
6938,2,10,90,97912.18,217.00,7.44
6939,2,10,38,96658.98,217.00,7.44
6940,2,10,17,12107.11,217.00,7.44
6941,2,10,95,141333.41,217.00,7.44
6942,2,10,13,43462.12,217.00,7.44
6943,2,10,11,15550.16,217.00,7.44
6944,2,10,67,10025.48,217.00,7.44
6945,2,10,14,17825.09,217.00,7.44
6946,2,10,93,69198.20,217.00,7.44
6947,1,10,5,22917.89,217.36,7.87
6948,1,10,12,12223.55,217.36,7.87
6949,2,10,74,15356.05,217.00,7.44
6950,2,10,9,30544.39,217.00,7.44
6951,2,10,91,81089.05,217.00,7.44
6952,2,10,46,25369.96,217.00,7.44
6953,1,10,11,19513.63,217.36,7.87
6954,1,10,46,17898.93,217.36,7.87
6955,1,10,81,29527.29,217.36,7.87
6956,1,10,90,90202.21,217.36,7.87
6957,1,10,23,17951.52,217.36,7.87
6958,1,10,49,11314.52,217.36,7.87
6959,1,10,1,23077.55,217.36,7.87
6960,1,10,93,76235.47,217.36,7.87
6961,1,10,7,24664.06,217.52,7.87
6962,1,10,94,60047.94,217.52,7.87
6963,1,10,92,134783.19,217.52,7.87
6964,1,10,23,20272.49,217.52,7.87
6965,1,10,79,30190.30,217.52,7.87
6966,1,10,93,67370.04,217.52,7.87
6967,1,10,72,56909.42,217.52,7.87
6968,2,10,26,12354.02,217.17,7.44
6969,2,10,95,137866.17,217.17,7.44
6970,2,10,17,11660.57,217.17,7.44
6971,2,10,49,13481.95,217.17,7.44
6972,2,10,97,41129.59,217.17,7.44
6973,2,10,25,14971.53,217.17,7.44
6974,2,10,81,27723.18,217.17,7.44
6975,2,10,2,60669.07,217.17,7.44
6976,2,10,40,70862.73,217.17,7.44
6977,2,10,23,26431.24,217.17,7.44
6978,2,10,11,19013.86,217.17,7.44
6979,1,10,9,31062.86,217.52,7.87
6980,1,10,82,19610.25,217.52,7.87
6981,1,10,55,12946.24,217.52,7.87
6982,1,10,90,85521.68,217.52,7.87
6983,2,10,74,14322.44,217.17,7.44
6984,2,10,10,35300.77,217.17,7.44
6985,2,10,22,12870.24,217.17,7.44
6986,2,10,9,29311.69,217.17,7.44
6987,2,10,79,30246.24,217.17,7.44
6988,2,10,7,49488.55,217.17,7.44
6989,2,10,13,42628.03,217.17,7.44
6990,2,10,72,91916.15,217.17,7.44
6991,2,10,58,22970.00,217.17,7.44
6992,1,10,96,31193.33,217.52,7.87
6993,2,10,46,26400.40,217.17,7.44
6994,2,10,96,29412.01,217.17,7.44
6995,2,10,55,12219.63,217.17,7.44
6996,1,10,87,45578.05,217.52,7.87
6997,2,10,82,20835.80,217.17,7.44
6998,2,10,8,55898.80,217.17,7.44
6999,1,10,81,27412.70,217.52,7.87
7000,1,10,91,61839.05,217.52,7.87
7001,1,10,14,12476.80,217.52,7.87
7002,1,10,97,34172.38,217.52,7.87
7003,1,10,80,18211.25,217.52,7.87
7004,2,10,1,33205.32,217.17,7.44
7005,2,10,18,15682.44,217.17,7.44
7006,2,10,38,76417.88,217.17,7.44
7007,2,10,94,65152.25,217.17,7.44
7008,2,10,98,13293.83,217.17,7.44
7009,2,10,5,37684.18,217.17,7.44
7010,2,10,91,74394.33,217.17,7.44
7011,1,10,4,33954.55,217.52,7.87
7012,1,10,98,12644.64,217.52,7.87
7013,2,10,80,26100.98,217.17,7.44
7014,1,10,40,54344.36,217.52,7.87
7015,1,10,2,42487.67,217.52,7.87
7016,1,10,10,28827.99,217.52,7.87
7017,1,10,8,32631.25,217.52,7.87
7018,1,10,12,11380.28,217.52,7.87
7019,1,10,5,32700.34,217.52,7.87
7020,1,10,38,76702.90,217.52,7.87
7021,1,10,95,116931.34,217.52,7.87
7022,2,10,87,23045.15,217.17,7.44
7023,1,10,16,10366.98,217.52,7.87
7024,1,10,13,38272.21,217.52,7.87
7025,2,10,34,14857.27,217.17,7.44
7026,2,10,90,96819.66,217.17,7.44
7027,2,10,4,41549.80,217.17,7.44
7028,2,10,3,11464.09,217.17,7.44
7029,2,10,14,18247.67,217.17,7.44
7030,2,10,93,65348.70,217.17,7.44
7031,2,10,92,163289.88,217.17,7.44
7032,1,10,46,16600.43,217.52,7.87
7033,1,10,3,10136.78,217.52,7.87
7034,1,10,1,23351.80,217.52,7.87
7035,1,10,34,10716.87,217.52,7.87
7036,1,10,11,22029.81,217.52,7.87
7037,1,10,49,12499.83,217.52,7.87
7038,1,10,46,16886.00,217.68,7.87
7039,1,10,90,82323.37,217.68,7.87
7040,1,10,38,67148.18,217.68,7.87
7041,1,10,40,54994.01,217.68,7.87
7042,1,10,94,58438.32,217.68,7.87
7043,1,10,7,26827.51,217.68,7.87
7044,1,10,97,31358.04,217.68,7.87
7045,1,10,96,32168.33,217.68,7.87
7046,2,10,4,41105.97,217.33,7.44
7047,2,10,32,10120.16,217.33,7.44
7048,2,10,7,41236.08,217.33,7.44
7049,2,10,17,11827.40,217.33,7.44
7050,2,10,1,43490.95,217.33,7.44
7051,1,10,10,28349.42,217.68,7.87
7052,1,10,13,37117.02,217.68,7.87
7053,1,10,95,108018.21,217.68,7.87
7054,1,10,11,20051.11,217.68,7.87
7055,1,10,79,28364.34,217.68,7.87
7056,2,10,23,26066.91,217.33,7.44
7057,2,10,87,19531.41,217.33,7.44
7058,2,10,92,158040.78,217.33,7.44
7059,2,10,82,21665.45,217.33,7.44
7060,2,10,94,65277.11,217.33,7.44
7061,2,10,26,11103.10,217.33,7.44
7062,2,10,74,14520.84,217.33,7.44
7063,2,10,96,30913.14,217.33,7.44
7064,2,10,40,69317.13,217.33,7.44
7065,2,10,3,10871.46,217.33,7.44
7066,2,10,5,33234.62,217.33,7.44
7067,1,10,81,26292.64,217.68,7.87
7068,1,10,18,16545.45,217.68,7.87
7069,1,10,9,34679.39,217.68,7.87
7070,2,10,95,128987.10,217.33,7.44
7071,1,10,23,19970.49,217.68,7.87
7072,1,10,8,34429.75,217.68,7.87
7073,1,10,92,125065.14,217.68,7.87
7074,1,10,5,26391.79,217.68,7.87
7075,1,10,1,31579.90,217.68,7.87
7076,1,10,87,42200.12,217.68,7.87
7077,1,10,34,10570.19,217.68,7.87
7078,2,10,14,18521.60,217.33,7.44
7079,2,10,8,53561.04,217.33,7.44
7080,2,10,97,38472.76,217.33,7.44
7081,2,10,80,24242.31,217.33,7.44
7082,2,10,91,73723.02,217.33,7.44
7083,2,10,38,77566.94,217.33,7.44
7084,2,10,55,13099.43,217.33,7.44
7085,2,10,93,60839.12,217.33,7.44
7086,1,10,4,34247.26,217.68,7.87
7087,1,10,55,11531.50,217.68,7.87
7088,1,10,80,16612.64,217.68,7.87
7089,1,10,25,10461.93,217.68,7.87
7090,1,10,2,41682.40,217.68,7.87
7091,1,10,91,56084.02,217.68,7.87
7092,1,10,98,12359.30,217.68,7.87
7093,2,10,72,79821.63,217.33,7.44
7094,2,10,25,15000.03,217.33,7.44
7095,2,10,98,14610.53,217.33,7.44
7096,2,10,90,94482.70,217.33,7.44
7097,1,10,12,10418.23,217.68,7.87
7098,1,10,72,47743.78,217.68,7.87
7099,2,10,18,26898.37,217.33,7.44
7100,2,10,10,30883.52,217.33,7.44
7101,2,10,9,26141.26,217.33,7.44
7102,2,10,81,27167.49,217.33,7.44
7103,2,10,22,11155.15,217.33,7.44
7104,2,10,49,13268.40,217.33,7.44
7105,2,10,46,25225.14,217.33,7.44
7106,2,10,13,43146.42,217.33,7.44
7107,2,10,34,13999.81,217.33,7.44
7108,2,10,2,59276.11,217.33,7.44
7109,2,10,11,18158.84,217.33,7.44
7110,2,10,58,19319.00,217.33,7.44
7111,2,10,79,26168.26,217.33,7.44
7112,1,10,82,19018.37,217.68,7.87
7113,1,10,14,13031.03,217.68,7.87
7114,1,10,93,61848.68,217.68,7.87
7115,1,11,5,31956.07,217.84,7.87
7116,1,11,98,13026.08,217.84,7.87
7117,1,11,38,115249.43,217.84,7.87
7118,1,11,1,39886.06,217.84,7.87
7119,1,11,34,12121.54,217.84,7.87
7120,2,11,14,19940.83,217.49,7.44
7121,2,11,3,11071.88,217.49,7.44
7122,2,11,92,173785.31,217.49,7.44
7123,1,11,96,33307.40,217.84,7.87
7124,1,11,82,19833.86,217.84,7.87
7125,2,11,67,10095.20,217.49,7.44
7126,2,11,10,36939.95,217.49,7.44
7127,2,11,82,22027.66,217.49,7.44
7128,2,11,46,27663.11,217.49,7.44
7129,2,11,9,36669.26,217.49,7.44
7130,2,11,91,75717.24,217.49,7.44
7131,2,11,58,22770.00,217.49,7.44
7132,2,11,22,13929.14,217.49,7.44
7133,2,11,4,45378.96,217.49,7.44
7134,2,11,40,77150.30,217.49,7.44
7135,2,11,97,38606.99,217.49,7.44
7136,2,11,81,28105.66,217.49,7.44
7137,1,11,2,47313.62,217.84,7.87
7138,1,11,92,152401.64,217.84,7.87
7139,2,11,38,88565.91,217.49,7.44
7140,2,11,96,30775.33,217.49,7.44
7141,2,11,13,46195.06,217.49,7.44
7142,2,11,94,62950.62,217.49,7.44
7143,2,11,80,25057.56,217.49,7.44
7144,2,11,17,13369.39,217.49,7.44
7145,1,11,8,36959.48,217.84,7.87
7146,1,11,14,13634.48,217.84,7.87
7147,1,11,97,36482.93,217.84,7.87
7148,1,11,4,39354.84,217.84,7.87
7149,1,11,40,60596.74,217.84,7.87
7150,1,11,18,14133.85,217.84,7.87
7151,1,11,94,59511.97,217.84,7.87
7152,1,11,80,17737.56,217.84,7.87
7153,1,11,7,24182.96,217.84,7.87
7154,1,11,25,11718.41,217.84,7.87
7155,1,11,95,114793.92,217.84,7.87
7156,1,11,79,42665.35,217.84,7.87
7157,1,11,87,61144.52,217.84,7.87
7158,2,11,98,13658.46,217.49,7.44
7159,2,11,49,12255.39,217.49,7.44
7160,2,11,8,60676.06,217.49,7.44
7161,2,11,5,37783.35,217.49,7.44
7162,2,11,1,55729.13,217.49,7.44
7163,2,11,11,25748.38,217.49,7.44
7164,2,11,23,31250.27,217.49,7.44
7165,2,11,18,25749.47,217.49,7.44
7166,2,11,55,14565.77,217.49,7.44
7167,2,11,87,27870.86,217.49,7.44
7168,2,11,34,16993.52,217.49,7.44
7169,1,11,9,50675.72,217.84,7.87
7170,1,11,93,77943.57,217.84,7.87
7171,1,11,23,23869.96,217.84,7.87
7172,1,11,13,41907.62,217.84,7.87
7173,1,11,46,19041.07,217.84,7.87
7174,1,11,72,63620.54,217.84,7.87
7175,2,11,26,13758.80,217.49,7.44
7176,2,11,25,14819.58,217.49,7.44
7177,2,11,7,52930.19,217.49,7.44
7178,2,11,74,16337.82,217.49,7.44
7179,1,11,11,27469.93,217.84,7.87
7180,1,11,10,31588.66,217.84,7.87
7181,1,11,55,12682.10,217.84,7.87
7182,2,11,93,68492.80,217.49,7.44
7183,2,11,2,65483.49,217.49,7.44
7184,1,11,90,91762.29,217.84,7.87
7185,2,11,79,34195.21,217.49,7.44
7186,2,11,90,97130.54,217.49,7.44
7187,2,11,95,131575.09,217.49,7.44
7188,2,11,72,104580.51,217.49,7.44
7189,1,11,81,28384.78,217.84,7.87
7190,1,11,91,62223.17,217.84,7.87
7191,1,11,74,10017.61,218.00,7.87
7192,1,11,46,17593.42,218.00,7.87
7193,1,11,95,115047.16,218.00,7.87
7194,2,11,67,10043.42,217.65,7.44
7195,2,11,2,61463.38,217.65,7.44
7196,2,11,55,23435.19,217.65,7.44
7197,2,11,9,30855.18,217.65,7.44
7198,2,11,25,13738.08,217.65,7.44
7199,2,11,40,77075.94,217.65,7.44
7200,2,11,11,19154.44,217.65,7.44
7201,2,11,21,10535.35,217.65,7.44
7202,2,11,72,85773.69,217.65,7.44
7203,2,11,10,37635.99,217.65,7.44
7204,2,11,23,30482.45,217.65,7.44
7205,2,11,93,80934.29,217.65,7.44
7206,2,11,3,11931.19,217.65,7.44
7207,2,11,18,14970.51,217.65,7.44
7208,2,11,1,23151.55,217.65,7.44
7209,1,11,93,84183.85,218.00,7.87
7210,1,11,87,45489.31,218.00,7.87
7211,1,11,91,67041.24,218.00,7.87
7212,1,11,18,10170.41,218.00,7.87
7213,1,11,40,58511.53,218.00,7.87
7214,1,11,72,42060.48,218.00,7.87
7215,1,11,25,10417.72,218.00,7.87
7216,1,11,38,86946.05,218.00,7.87
7217,1,11,98,12744.28,218.00,7.87
7218,1,11,4,36826.52,218.00,7.87
7219,1,11,82,19452.05,218.00,7.87
7220,2,11,22,13515.47,217.65,7.44
7221,1,11,11,23541.72,218.00,7.87
7222,1,11,96,31945.48,218.00,7.87
7223,1,11,1,18689.54,218.00,7.87
7224,1,11,2,44936.47,218.00,7.87
7225,1,11,81,29705.92,218.00,7.87
7226,1,11,92,165723.31,218.00,7.87
7227,1,11,23,21318.68,218.00,7.87
7228,1,11,5,31002.65,218.00,7.87
7229,1,11,10,32346.54,218.00,7.87
7230,1,11,7,25942.35,218.00,7.87
7231,2,11,34,17120.83,217.65,7.44
7232,2,11,91,82859.38,217.65,7.44
7233,2,11,26,11442.32,217.65,7.44
7234,2,11,4,44380.53,217.65,7.44
7235,2,11,81,29833.49,217.65,7.44
7236,2,11,7,50781.91,217.65,7.44
7237,2,11,14,22006.37,217.65,7.44
7238,2,11,94,63854.77,217.65,7.44
7239,2,11,74,13717.34,217.65,7.44
7240,2,11,79,32892.59,217.65,7.44
7241,2,11,95,134149.11,217.65,7.44
7242,2,11,96,29241.21,217.65,7.44
7243,2,11,92,190979.69,217.65,7.44
7244,2,11,38,84624.25,217.65,7.44
7245,2,11,46,27531.70,217.65,7.44
7246,2,11,5,42089.25,217.65,7.44
7247,1,11,13,37255.89,218.00,7.87
7248,1,11,79,31898.63,218.00,7.87
7249,1,11,12,10216.64,218.00,7.87
7250,2,11,82,25246.76,217.65,7.44
7251,2,11,13,43893.56,217.65,7.44
7252,2,11,87,26710.70,217.65,7.44
7253,2,11,80,25392.38,217.65,7.44
7254,2,11,90,103857.48,217.65,7.44
7255,1,11,55,23728.53,218.00,7.87
7256,1,11,90,92964.97,218.00,7.87
7257,1,11,9,37670.13,218.00,7.87
7258,1,11,14,14903.78,218.00,7.87
7259,1,11,8,34003.52,218.00,7.87
7260,1,11,49,10003.10,218.00,7.87
7261,1,11,97,37047.49,218.00,7.87
7262,1,11,80,18932.74,218.00,7.87
7263,2,11,58,22532.00,217.65,7.44
7264,2,11,8,56815.87,217.65,7.44
7265,1,11,34,11197.30,218.00,7.87
7266,2,11,97,43037.15,217.65,7.44
7267,2,11,98,13378.11,217.65,7.44
7268,2,11,17,13599.24,217.65,7.44
7269,1,11,94,59519.38,218.00,7.87
7270,2,11,32,10775.96,217.87,7.44
7271,2,11,7,53880.94,217.87,7.44
7272,2,11,2,61442.83,217.87,7.44
7273,2,11,10,35556.45,217.87,7.44
7274,2,11,81,31136.36,217.87,7.44
7275,1,11,94,58927.88,218.22,7.87
7276,1,11,23,19124.10,218.22,7.87
7277,1,11,7,21953.16,218.22,7.87
7278,1,11,79,30928.23,218.22,7.87
7279,1,11,91,66433.08,218.22,7.87
7280,1,11,2,43997.78,218.22,7.87
7281,1,11,40,56500.66,218.22,7.87
7282,1,11,38,70210.07,218.22,7.87
7283,1,11,72,43050.78,218.22,7.87
7284,1,11,49,11526.57,218.22,7.87
7285,1,11,1,19050.66,218.22,7.87
7286,1,11,14,17803.49,218.22,7.87
7287,1,11,92,170303.38,218.22,7.87
7288,1,11,82,19776.44,218.22,7.87
7289,2,11,58,36095.00,217.87,7.44
7290,2,11,9,30078.27,217.87,7.44
7291,2,11,92,204812.38,217.87,7.44
7292,2,11,22,11046.93,217.87,7.44
7293,2,11,82,21930.35,217.87,7.44
7294,2,11,46,28359.14,217.87,7.44
7295,1,11,3,10104.36,218.22,7.87
7296,1,11,5,27339.37,218.22,7.87
7297,1,11,93,87401.82,218.22,7.87
7298,1,11,13,37077.82,218.22,7.87
7299,1,11,46,17753.95,218.22,7.87
7300,1,11,18,14159.67,218.22,7.87
7301,2,11,11,19946.27,217.87,7.44
7302,2,11,8,53574.12,217.87,7.44
7303,2,11,98,13604.31,217.87,7.44
7304,2,11,74,14190.41,217.87,7.44
7305,2,11,95,135961.16,217.87,7.44
7306,2,11,17,13481.43,217.87,7.44
7307,1,11,8,33169.55,218.22,7.87
7308,1,11,96,32427.30,218.22,7.87
7309,1,11,81,30031.81,218.22,7.87
7310,2,11,49,12891.00,217.87,7.44
7311,2,11,25,12840.99,217.87,7.44
7312,2,11,72,61502.29,217.87,7.44
7313,2,11,96,30050.53,217.87,7.44
7314,2,11,79,29367.56,217.87,7.44
7315,2,11,91,83365.10,217.87,7.44
7316,2,11,38,84017.98,217.87,7.44
7317,1,11,95,113966.34,218.22,7.87
7318,1,11,98,13327.82,218.22,7.87
7319,1,11,10,28013.63,218.22,7.87
7320,1,11,80,19646.97,218.22,7.87
7321,1,11,9,28932.57,218.22,7.87
7322,2,11,80,26518.77,217.87,7.44
7323,2,11,4,47936.90,217.87,7.44
7324,1,11,11,21412.74,218.22,7.87
7325,1,11,90,95540.57,218.22,7.87
7326,1,11,87,43185.42,218.22,7.87
7327,1,11,4,37656.58,218.22,7.87
7328,2,11,55,16173.32,217.87,7.44
7329,2,11,1,23923.11,217.87,7.44
7330,2,11,3,11235.57,217.87,7.44
7331,2,11,94,63796.24,217.87,7.44
7332,2,11,34,12785.33,217.87,7.44
7333,2,11,40,73268.69,217.87,7.44
7334,2,11,97,41669.68,217.87,7.44
7335,2,11,14,25460.97,217.87,7.44
7336,2,11,87,25753.20,217.87,7.44
7337,2,11,18,18648.90,217.87,7.44
7338,2,11,23,25253.10,217.87,7.44
7339,2,11,5,33040.97,217.87,7.44
7340,1,11,97,35561.29,218.22,7.87
7341,1,11,55,16338.81,218.22,7.87
7342,2,11,90,110275.79,217.87,7.44
7343,2,11,93,83466.80,217.87,7.44
7344,2,11,13,41830.69,217.87,7.44
7345,2,11,32,14477.16,218.11,7.44
7346,2,11,95,138040.19,218.11,7.44
7347,2,11,33,12888.99,218.11,7.44
7348,2,11,14,63334.00,218.11,7.44
7349,1,11,80,17754.36,218.47,7.87
7350,1,11,21,10158.02,218.47,7.87
7351,1,11,5,79340.15,218.47,7.87
7352,1,11,6,18629.83,218.47,7.87
7353,1,11,23,31848.99,218.47,7.87
7354,1,11,95,112688.97,218.47,7.87
7355,1,11,55,30868.94,218.47,7.87
7356,1,11,7,71151.34,218.47,7.87
7357,1,11,87,48722.58,218.47,7.87
7358,1,11,46,19731.84,218.47,7.87
7359,1,11,9,42228.79,218.47,7.87
7360,1,11,4,46564.14,218.47,7.87
7361,1,11,82,21972.80,218.47,7.87
7362,1,11,93,87760.10,218.47,7.87
7363,1,11,34,14744.09,218.47,7.87
7364,1,11,92,186516.34,218.47,7.87
7365,1,11,8,33243.85,218.47,7.87
7366,1,11,24,10847.14,218.47,7.87
7367,2,11,98,20870.45,218.11,7.44
7368,2,11,93,88617.19,218.11,7.44
7369,2,11,23,37493.36,218.11,7.44
7370,2,11,72,263558.03,218.11,7.44
7371,2,11,80,23896.69,218.11,7.44
7372,1,11,17,12329.50,218.47,7.87
7373,1,11,91,59802.65,218.47,7.87
7374,1,11,74,20182.75,218.47,7.87
7375,1,11,1,20911.25,218.47,7.87
7376,1,11,22,20555.07,218.47,7.87
7377,1,11,2,44259.59,218.47,7.87
7378,1,11,10,30877.51,218.47,7.87
7379,1,11,79,33533.15,218.47,7.87
7380,2,11,97,36479.75,218.11,7.44
7381,2,11,96,41807.06,218.11,7.44
7382,2,11,22,26993.34,218.11,7.44
7383,2,11,4,60792.11,218.11,7.44
7384,2,11,94,75560.87,218.11,7.44
7385,2,11,79,31430.70,218.11,7.44
7386,2,11,6,21410.28,218.11,7.44
7387,2,11,11,26977.29,218.11,7.44
7388,2,11,26,15642.36,218.11,7.44
7389,2,11,9,54610.62,218.11,7.44
7390,2,11,5,102614.71,218.11,7.44
7391,2,11,2,64808.41,218.11,7.44
7392,2,11,38,63560.48,218.11,7.44
7393,2,11,7,125080.78,218.11,7.44
7394,2,11,13,45221.05,218.11,7.44
7395,2,11,91,77606.71,218.11,7.44
7396,1,11,13,38625.48,218.47,7.87
7397,1,11,38,57562.29,218.47,7.87
7398,1,11,72,203670.47,218.47,7.87
7399,1,11,40,53816.93,218.47,7.87
7400,1,11,96,45408.45,218.47,7.87
7401,1,11,90,107508.68,218.47,7.87
7402,1,11,25,11997.22,218.47,7.87
7403,1,11,11,28315.70,218.47,7.87
7404,1,11,18,30543.19,218.47,7.87
7405,1,11,81,31047.79,218.47,7.87
7406,1,11,94,66409.13,218.47,7.87
7407,1,11,14,39773.89,218.47,7.87
7408,1,11,97,30320.41,218.47,7.87
7409,1,11,98,19452.26,218.47,7.87
7410,1,11,33,10793.97,218.47,7.87
7411,2,11,17,23668.23,218.11,7.44
7412,2,11,34,18976.89,218.11,7.44
7413,2,11,81,32479.38,218.11,7.44
7414,2,11,40,69479.79,218.11,7.44
7415,2,11,90,131612.61,218.11,7.44
7416,2,11,25,17623.65,218.11,7.44
7417,2,11,46,31715.55,218.11,7.44
7418,2,11,24,14529.15,218.11,7.44
7419,2,11,18,50925.45,218.11,7.44
7420,2,11,87,31874.88,218.11,7.44
7421,2,11,82,28812.86,218.11,7.44
7422,2,11,1,25542.74,218.11,7.44
7423,2,11,49,12264.27,218.11,7.44
7424,2,11,10,41665.58,218.11,7.44
7425,2,11,44,11621.86,218.11,7.44
7426,2,11,92,238066.17,218.11,7.44
7427,2,11,58,37631.00,218.11,7.44
7428,2,11,8,56437.28,218.11,7.44
7429,2,11,21,12030.12,218.11,7.44
7430,2,11,55,37174.41,218.11,7.44
7431,2,11,3,12113.22,218.11,7.44
7432,2,11,74,26892.11,218.11,7.44
7433,1,12,91,55855.06,218.71,7.87
7434,1,12,14,18110.97,218.71,7.87
7435,2,12,87,29769.70,218.36,7.44
7436,2,12,46,31002.47,218.36,7.44
7437,2,12,14,26538.90,218.36,7.44
7438,2,12,9,28887.97,218.36,7.44
7439,2,12,97,34999.01,218.36,7.44
7440,2,12,49,12562.69,218.36,7.44
7441,2,12,1,29959.08,218.36,7.44
7442,2,12,98,12097.45,218.36,7.44
7443,2,12,55,17465.27,218.36,7.44
7444,2,12,3,15569.24,218.36,7.44
7445,2,12,25,15445.98,218.36,7.44
7446,1,12,4,38489.63,218.71,7.87
7447,1,12,1,25293.49,218.71,7.87
7448,2,12,82,30327.26,218.36,7.44
7449,2,12,38,94483.66,218.36,7.44
7450,2,12,2,60333.21,218.36,7.44
7451,2,12,18,71401.56,218.36,7.44
7452,1,12,7,33118.33,218.71,7.87
7453,1,12,87,54537.22,218.71,7.87
7454,1,12,97,30023.13,218.71,7.87
7455,1,12,96,30734.52,218.71,7.87
7456,1,12,18,47731.67,218.71,7.87
7457,1,12,3,10146.54,218.71,7.87
7458,1,12,95,102798.99,218.71,7.87
7459,1,12,13,37507.93,218.71,7.87
7460,2,12,13,41985.30,218.36,7.44
7461,2,12,23,35300.50,218.36,7.44
7462,2,12,93,57618.49,218.36,7.44
7463,2,12,8,56405.40,218.36,7.44
7464,2,12,95,123437.63,218.36,7.44
7465,1,12,82,21205.01,218.71,7.87
7466,1,12,94,48815.70,218.71,7.87
7467,1,12,93,62296.23,218.71,7.87
7468,1,12,34,10172.39,218.71,7.87
7469,1,12,74,10148.65,218.71,7.87
7470,1,12,10,32006.18,218.71,7.87
7471,2,12,26,11870.34,218.36,7.44
7472,2,12,32,12792.24,218.36,7.44
7473,2,12,96,26607.43,218.36,7.44
7474,2,12,33,11130.44,218.36,7.44
7475,2,12,5,34868.24,218.36,7.44
7476,1,12,2,45928.14,218.71,7.87
7477,1,12,5,32572.27,218.71,7.87
7478,1,12,11,33129.25,218.71,7.87
7479,2,12,74,13406.63,218.36,7.44
7480,2,12,92,154526.64,218.36,7.44
7481,2,12,72,68870.18,218.36,7.44
7482,2,12,91,67725.50,218.36,7.44
7483,1,12,72,55188.08,218.71,7.87
