,Store_ID,Month,Dept,IsHoliday,Weekly_Sales,CPI,Unemployment
11361,2,5,49,0,12623.0,210.5552301,8.2
11362,2,5,90,0,88576.84,210.5552301,8.2
11363,2,5,2,0,68750.86,210.5552301,8.2
11364,2,5,98,0,14273.9,210.5552301,8.2
11366,2,5,67,0,14854.45,210.5552301,8.2
11370,2,5,72,0,53838.64,210.5552301,8.2
11373,2,5,92,0,145574.74,210.5552301,8.2
11374,2,5,25,0,17879.25,210.5552301,8.2
11376,2,5,13,0,49982.04,210.5552301,8.2
11378,2,5,32,0,10645.12,210.5552301,8.2
11380,2,5,58,0,24376.0,210.5552301,8.2
11382,2,5,82,0,19956.28,210.5552301,8.2
11384,2,5,21,0,10882.75,210.5552301,8.2
11388,2,5,87,0,24518.78,210.5552301,8.2
11389,2,5,4,0,49046.81,210.5552301,8.2
11390,2,5,96,0,40787.97,210.5552301,8.2
11392,2,5,80,0,26316.11,210.5552301,8.2
11393,2,5,93,0,63877.52,210.5552301,8.2
11394,2,5,55,0,11168.91,210.5552301,8.2
11396,2,5,1,0,22899.73,210.5552301,8.2
11397,2,5,74,0,15395.43,210.5552301,8.2
11399,2,5,5,0,23033.98,210.5552301,8.2
11400,2,5,23,0,34551.07,210.5552301,8.2
11401,2,5,9,0,42793.13,210.5552301,8.2
11403,2,5,7,0,51582.43,210.5552301,8.2
11404,2,5,94,0,70915.09,210.5552301,8.2
11405,2,5,38,0,91070.95,210.5552301,8.2
11406,2,5,17,0,11622.26,210.5552301,8.2
11409,2,5,16,0,59638.47,210.5552301,8.2
11411,2,5,97,0,40190.49,210.5552301,8.2
11412,2,5,10,0,44795.06,210.5552301,8.2
11414,2,5,14,0,18552.58,210.5552301,8.2
11415,2,5,46,0,31789.98,210.5552301,8.2
11416,2,5,91,0,76143.22,210.5552301,8.2
11419,2,5,11,0,28225.04,210.5552301,8.2
11420,2,5,8,0,60202.35,210.5552301,8.2
11421,2,5,95,0,161116.95,210.5552301,8.2
11423,2,5,81,0,32539.75,210.5552301,8.2
11426,2,5,79,0,31255.61,210.5552301,8.2
11428,2,5,34,0,27931.0,210.5552301,8.2
11431,2,6,21,0,11543.27,210.833616,8.2
11432,2,6,38,0,88626.4,210.833616,8.2
11433,2,6,82,0,23920.51,210.833616,8.2
11434,2,6,90,0,90077.68,210.833616,8.2
11435,2,6,72,0,61127.33,210.833616,8.2
11436,2,6,67,0,15896.68,210.833616,8.2
11437,2,6,13,0,51485.83,210.833616,8.2
11438,2,6,6,0,11352.12,210.833616,8.2
11441,2,6,93,0,71871.84,210.833616,8.2
11442,2,6,87,0,27445.42,210.833616,8.2
11443,2,6,36,0,10937.0,210.833616,8.2
11444,2,6,22,0,11361.09,210.833616,8.2
11446,2,6,80,0,27325.07,210.833616,8.2
11447,2,6,2,0,68994.35,210.833616,8.2
11449,2,6,32,0,13576.58,210.833616,8.2
11450,2,6,1,0,23869.17,210.833616,8.2
11453,2,6,58,0,34711.0,210.833616,8.2
11454,2,6,92,0,150639.71,210.833616,8.2
11455,2,6,25,0,19886.75,210.833616,8.2
11456,2,6,74,0,17193.65,210.833616,8.2
11462,2,6,55,0,11629.46,210.833616,8.2
11464,2,6,49,0,16966.05,210.833616,8.2
11465,2,6,79,0,39368.74,210.833616,8.2
11466,2,6,98,0,15974.51,210.833616,8.2
11467,2,6,16,0,69765.65,210.833616,8.2
11468,2,6,5,0,29784.34,210.833616,8.2
11471,2,6,94,0,75872.23,210.833616,8.2
11473,2,6,7,0,62903.1,210.833616,8.2
11474,2,6,96,0,43134.41,210.833616,8.2
11475,2,6,3,0,11859.68,210.833616,8.2
11477,2,6,91,0,81920.29,210.833616,8.2
11479,2,6,11,0,36172.11,210.833616,8.2
11481,2,6,23,0,37589.5,210.833616,8.2
11482,2,6,95,0,165734.15,210.833616,8.2
11483,2,6,10,0,41412.93,210.833616,8.2
11484,2,6,97,0,43321.01,210.833616,8.2
11485,2,6,9,0,48752.71,210.833616,8.2
11486,2,6,46,0,34474.31,210.833616,8.2
11487,2,6,40,0,80970.15,210.833616,8.2
11488,2,6,8,0,61463.29,210.833616,8.2
11489,2,6,34,0,27827.45,210.833616,8.2
11490,2,6,17,0,13531.59,210.833616,8.2
11493,2,6,81,0,33969.05,210.833616,8.2
11494,2,6,14,0,19716.99,210.833616,8.2
11496,2,6,4,0,49732.37,210.833616,8.2
11500,2,6,90,0,95073.71,211.1120018,8.2
11501,2,6,21,0,11615.82,211.1120018,8.2
11502,2,6,82,0,22404.68,211.1120018,8.2
11504,2,6,72,0,65012.19,211.1120018,8.2
11505,2,6,38,0,87577.92,211.1120018,8.2
11506,2,6,58,0,26851.0,211.1120018,8.2
11508,2,6,16,0,51913.06,211.1120018,8.2
11509,2,6,25,0,18220.0,211.1120018,8.2
11510,2,6,79,0,33612.3,211.1120018,8.2
11512,2,6,22,0,11062.6,211.1120018,8.2
11513,2,6,67,0,12912.25,211.1120018,8.2
11515,2,6,80,0,28832.56,211.1120018,8.2
11516,2,6,55,0,13535.67,211.1120018,8.2
11517,2,6,3,0,12166.23,211.1120018,8.2
11518,2,6,93,0,69204.47,211.1120018,8.2
11519,2,6,6,0,10125.25,211.1120018,8.2
11520,2,6,13,0,51481.89,211.1120018,8.2
11521,2,6,98,0,14024.29,211.1120018,8.2
11522,2,6,5,0,28096.78,211.1120018,8.2
11524,2,6,74,0,18929.32,211.1120018,8.2
11525,2,6,2,0,72603.29,211.1120018,8.2
11526,2,6,87,0,23268.59,211.1120018,8.2
11528,2,6,7,0,41691.53,211.1120018,8.2
11531,2,6,1,0,24549.01,211.1120018,8.2
11535,2,6,11,0,35478.75,211.1120018,8.2
11537,2,6,92,0,161667.04,211.1120018,8.2
11538,2,6,14,0,20276.94,211.1120018,8.2
11540,2,6,10,0,43171.67,211.1120018,8.2
11543,2,6,34,0,23565.6,211.1120018,8.2
11544,2,6,91,0,91970.72,211.1120018,8.2
11545,2,6,49,0,13829.69,211.1120018,8.2
11549,2,6,94,0,72333.55,211.1120018,8.2
11551,2,6,81,0,33801.49,211.1120018,8.2
11552,2,6,8,0,61110.56,211.1120018,8.2
11555,2,6,40,0,78177.23,211.1120018,8.2
11556,2,6,4,0,45485.63,211.1120018,8.2
11557,2,6,46,0,32154.36,211.1120018,8.2
11559,2,6,96,0,35429.34,211.1120018,8.2
11560,2,6,95,0,165917.07,211.1120018,8.2
11562,2,6,23,0,35947.03,211.1120018,8.2
11564,2,6,9,0,39375.43,211.1120018,8.2
11565,2,6,97,0,44966.04,211.1120018,8.2
11568,2,6,17,0,11925.21,211.1120018,8.2
11571,2,6,90,0,95129.36,211.1096543,8.2
11572,2,6,1,0,23918.56,211.1096543,8.2
11573,2,6,32,0,11180.35,211.1096543,8.2
11579,2,6,21,0,11365.7,211.1096543,8.2
11580,2,6,58,0,17190.0,211.1096543,8.2
11581,2,6,7,0,41165.84,211.1096543,8.2
11583,2,6,72,0,58467.88,211.1096543,8.2
11584,2,6,80,0,27588.5,211.1096543,8.2
11585,2,6,82,0,23692.38,211.1096543,8.2
11587,2,6,93,0,69711.77,211.1096543,8.2
11588,2,6,13,0,49484.8,211.1096543,8.2
11589,2,6,11,0,29824.99,211.1096543,8.2
11591,2,6,38,0,100604.36,211.1096543,8.2
11592,2,6,2,0,69633.65,211.1096543,8.2
11593,2,6,67,0,21858.38,211.1096543,8.2
11595,2,6,40,0,77676.5,211.1096543,8.2
11599,2,6,17,0,12362.54,211.1096543,8.2
11600,2,6,91,0,87598.0,211.1096543,8.2
11603,2,6,55,0,13212.15,211.1096543,8.2
11604,2,6,23,0,40674.33,211.1096543,8.2
11606,2,6,94,0,76602.49,211.1096543,8.2
11610,2,6,3,0,10593.34,211.1096543,8.2
11611,2,6,49,0,14757.06,211.1096543,8.2
11612,2,6,96,0,38370.72,211.1096543,8.2
11614,2,6,79,0,31962.46,211.1096543,8.2
11615,2,6,87,0,17791.46,211.1096543,8.2
11616,2,6,16,0,57212.57,211.1096543,8.2
11617,2,6,98,0,14457.7,211.1096543,8.2
11618,2,6,74,0,18630.86,211.1096543,8.2
11619,2,6,97,0,42871.12,211.1096543,8.2
11620,2,6,14,0,18450.15,211.1096543,8.2
11621,2,6,92,0,157670.36,211.1096543,8.2
11622,2,6,10,0,45284.49,211.1096543,8.2
11625,2,6,4,0,46855.87,211.1096543,8.2
11626,2,6,34,0,20924.32,211.1096543,8.2
11628,2,6,25,0,16997.5,211.1096543,8.2
11629,2,6,5,0,26323.42,211.1096543,8.2
11630,2,6,46,0,29544.61,211.1096543,8.2
11633,2,6,81,0,33886.47,211.1096543,8.2
11634,2,6,9,0,40014.78,211.1096543,8.2
11639,2,6,8,0,57122.14,211.1096543,8.2
11640,2,6,95,0,166582.11,211.1096543,8.2
11641,2,6,72,0,57890.49,210.9950134,8.2
11643,2,6,67,0,18287.99,210.9950134,8.2
11644,2,6,32,0,13827.86,210.9950134,8.2
11645,2,6,13,0,48398.48,210.9950134,8.2
11646,2,6,90,0,89740.34,210.9950134,8.2
11647,2,6,1,0,23757.36,210.9950134,8.2
11648,2,6,55,0,13501.52,210.9950134,8.2
11649,2,6,22,0,10396.39,210.9950134,8.2
11650,2,6,49,0,15724.15,210.9950134,8.2
11651,2,6,58,0,25222.0,210.9950134,8.2
11652,2,6,94,0,71967.66,210.9950134,8.2
11654,2,6,5,0,26773.43,210.9950134,8.2
11655,2,6,17,0,11772.69,210.9950134,8.2
11657,2,6,3,0,10615.94,210.9950134,8.2
11663,2,6,87,0,25679.07,210.9950134,8.2
11666,2,6,93,0,62453.04,210.9950134,8.2
11668,2,6,79,0,32765.15,210.9950134,8.2
11669,2,6,82,0,24378.03,210.9950134,8.2
11671,2,6,38,0,90427.67,210.9950134,8.2
11672,2,6,25,0,17223.0,210.9950134,8.2
11673,2,6,74,0,15723.8,210.9950134,8.2
11674,2,6,14,0,16534.18,210.9950134,8.2
11675,2,6,46,0,30567.97,210.9950134,8.2
11676,2,6,80,0,25915.28,210.9950134,8.2
11680,2,6,34,0,20006.66,210.9950134,8.2
11682,2,6,96,0,38545.45,210.9950134,8.2
11684,2,6,98,0,14237.28,210.9950134,8.2
11685,2,6,23,0,41345.21,210.9950134,8.2
11687,2,6,81,0,31162.04,210.9950134,8.2
11689,2,6,92,0,141750.65,210.9950134,8.2
11690,2,6,10,0,48926.81,210.9950134,8.2
11693,2,6,2,0,68587.69,210.9950134,8.2
11694,2,6,9,0,42676.49,210.9950134,8.2
11695,2,6,91,0,78204.47,210.9950134,8.2
11696,2,6,11,0,32644.13,210.9950134,8.2
11698,2,6,16,0,54304.31,210.9950134,8.2
11699,2,6,21,0,11821.97,210.9950134,8.2
11701,2,6,8,0,57049.63,210.9950134,8.2
11704,2,6,97,0,39000.76,210.9950134,8.2
11705,2,6,7,0,41086.78,210.9950134,8.2
11708,2,6,4,0,43272.19,210.9950134,8.2
11710,2,6,95,0,154269.2,210.9950134,8.2
11711,2,6,40,0,78256.62,210.9950134,8.2
11712,2,7,82,0,21835.03,210.8803726,8.099
11713,2,7,87,0,33849.49,210.8803726,8.099
11715,2,7,58,0,40775.0,210.8803726,8.099
11718,2,7,16,0,44514.67,210.8803726,8.099
11719,2,7,74,0,19219.61,210.8803726,8.099
11721,2,7,72,0,61550.44,210.8803726,8.099
11722,2,7,93,0,72257.72,210.8803726,8.099
11725,2,7,1,0,23803.34,210.8803726,8.099
11726,2,7,3,0,11663.03,210.8803726,8.099
11729,2,7,25,0,15389.5,210.8803726,8.099
11730,2,7,22,0,12224.64,210.8803726,8.099
11731,2,7,80,0,28179.57,210.8803726,8.099
11737,2,7,49,0,17797.57,210.8803726,8.099
11738,2,7,17,0,11778.86,210.8803726,8.099
11739,2,7,23,0,33794.64,210.8803726,8.099
11740,2,7,55,0,13549.23,210.8803726,8.099
11741,2,7,21,0,11467.79,210.8803726,8.099
11742,2,7,90,0,98458.62,210.8803726,8.099
11744,2,7,5,0,25343.84,210.8803726,8.099
11745,2,7,38,0,94049.47,210.8803726,8.099
11747,2,7,9,0,36611.78,210.8803726,8.099
11749,2,7,32,0,10587.23,210.8803726,8.099
11750,2,7,2,0,72107.47,210.8803726,8.099
11751,2,7,11,0,25225.23,210.8803726,8.099
11752,2,7,96,0,41654.81,210.8803726,8.099
11753,2,7,13,0,52460.87,210.8803726,8.099
11754,2,7,8,0,61018.69,210.8803726,8.099
11755,2,7,81,0,34041.09,210.8803726,8.099
11758,2,7,92,0,153473.23,210.8803726,8.099
11759,2,7,46,0,29468.26,210.8803726,8.099
11761,2,7,10,0,46035.1,210.8803726,8.099
11764,2,7,91,0,79072.84,210.8803726,8.099
11765,2,7,94,0,77038.43,210.8803726,8.099
11766,2,7,34,0,20054.31,210.8803726,8.099
11768,2,7,14,0,20027.37,210.8803726,8.099
11769,2,7,79,0,38659.34,210.8803726,8.099
11770,2,7,95,0,160887.69,210.8803726,8.099
11773,2,7,97,0,43393.52,210.8803726,8.099
11774,2,7,7,0,34611.91,210.8803726,8.099
11777,2,7,4,0,49043.02,210.8803726,8.099
11779,2,7,40,0,79559.23,210.8803726,8.099
11781,2,7,98,0,14001.49,210.8803726,8.099
11783,2,7,25,0,14617.75,210.7657317,8.099
11784,2,7,49,0,15082.49,210.7657317,8.099
11787,2,7,72,0,49471.8,210.7657317,8.099
11789,2,7,90,0,95984.82,210.7657317,8.099
11791,2,7,16,0,42022.73,210.7657317,8.099
11792,2,7,17,0,12685.71,210.7657317,8.099
11795,2,7,82,0,20301.21,210.7657317,8.099
11796,2,7,3,0,13839.77,210.7657317,8.099
11798,2,7,93,0,75945.12,210.7657317,8.099
11799,2,7,21,0,12155.36,210.7657317,8.099
11800,2,7,14,0,17849.39,210.7657317,8.099
11802,2,7,87,0,23257.68,210.7657317,8.099
11803,2,7,38,0,81926.84,210.7657317,8.099
11804,2,7,32,0,10461.21,210.7657317,8.099
11805,2,7,9,0,35631.89,210.7657317,8.099
11806,2,7,46,0,27532.6,210.7657317,8.099
11807,2,7,79,0,36759.02,210.7657317,8.099
11808,2,7,23,0,29561.94,210.7657317,8.099
11810,2,7,22,0,11540.55,210.7657317,8.099
11811,2,7,58,0,21711.0,210.7657317,8.099
11813,2,7,80,0,27712.4,210.7657317,8.099
11819,2,7,7,0,34549.92,210.7657317,8.099
11820,2,7,34,0,17194.73,210.7657317,8.099
11821,2,7,4,0,47787.07,210.7657317,8.099
11822,2,7,81,0,33909.88,210.7657317,8.099
11823,2,7,74,0,18133.21,210.7657317,8.099
11826,2,7,92,0,156774.83,210.7657317,8.099
11827,2,7,5,0,25088.27,210.7657317,8.099
11830,2,7,40,0,73455.17,210.7657317,8.099
11832,2,7,2,0,66045.13,210.7657317,8.099
11833,2,7,11,0,21782.47,210.7657317,8.099
11834,2,7,1,0,23707.54,210.7657317,8.099
11835,2,7,13,0,47722.62,210.7657317,8.099
11839,2,7,97,0,44758.17,210.7657317,8.099
11840,2,7,55,0,12182.55,210.7657317,8.099
11841,2,7,94,0,72915.41,210.7657317,8.099
11842,2,7,10,0,38186.56,210.7657317,8.099
11843,2,7,98,0,14172.96,210.7657317,8.099
11845,2,7,96,0,41039.45,210.7657317,8.099
11846,2,7,95,0,150658.55,210.7657317,8.099
11848,2,7,91,0,84409.88,210.7657317,8.099
11850,2,7,8,0,57010.13,210.7657317,8.099
11852,2,7,58,0,26240.0,210.7577954,8.099
11853,2,7,90,0,96268.5,210.7577954,8.099
11855,2,7,38,0,73848.66,210.7577954,8.099
11860,2,7,82,0,20402.85,210.7577954,8.099
11861,2,7,87,0,23308.62,210.7577954,8.099
11862,2,7,23,0,27198.61,210.7577954,8.099
11864,2,7,25,0,12375.83,210.7577954,8.099
11865,2,7,79,0,35097.17,210.7577954,8.099
11866,2,7,22,0,11140.59,210.7577954,8.099
11869,2,7,16,0,36305.11,210.7577954,8.099
11871,2,7,32,0,10342.38,210.7577954,8.099
11873,2,7,94,0,70773.46,210.7577954,8.099
11875,2,7,72,0,56183.73,210.7577954,8.099
11876,2,7,21,0,12791.98,210.7577954,8.099
11877,2,7,1,0,23727.77,210.7577954,8.099
11878,2,7,74,0,21859.91,210.7577954,8.099
11880,2,7,80,0,25490.3,210.7577954,8.099
11882,2,7,14,0,18449.13,210.7577954,8.099
11883,2,7,46,0,28090.74,210.7577954,8.099
11885,2,7,2,0,69430.49,210.7577954,8.099
11886,2,7,9,0,30712.06,210.7577954,8.099
11887,2,7,17,0,11528.69,210.7577954,8.099
11889,2,7,13,0,49672.88,210.7577954,8.099
11890,2,7,3,0,21138.74,210.7577954,8.099
11891,2,7,95,0,147243.78,210.7577954,8.099
11893,2,7,55,0,11316.67,210.7577954,8.099
11894,2,7,5,0,22070.82,210.7577954,8.099
11895,2,7,92,0,154270.42,210.7577954,8.099
11896,2,7,10,0,38342.25,210.7577954,8.099
11897,2,7,7,0,28685.54,210.7577954,8.099
11898,2,7,96,0,34027.52,210.7577954,8.099
11900,2,7,49,0,14897.24,210.7577954,8.099
11901,2,7,11,0,26337.79,210.7577954,8.099
11903,2,7,81,0,32496.82,210.7577954,8.099
11904,2,7,34,0,16179.97,210.7577954,8.099
11906,2,7,40,0,72268.46,210.7577954,8.099
11908,2,7,4,0,46002.41,210.7577954,8.099
11911,2,7,8,0,57622.55,210.7577954,8.099
11912,2,7,98,0,13858.52,210.7577954,8.099
11914,2,7,97,0,41409.59,210.7577954,8.099
11916,2,7,91,0,87157.77,210.7577954,8.099
11917,2,7,12,0,10103.58,210.7577954,8.099
11919,2,7,93,0,66722.27,210.7577954,8.099
11924,2,7,22,0,11180.76,210.8921319,8.099
11926,2,7,80,0,25130.29,210.8921319,8.099
11928,2,7,16,0,36604.99,210.8921319,8.099
11929,2,7,46,0,27785.25,210.8921319,8.099
11930,2,7,25,0,13264.0,210.8921319,8.099
11931,2,7,82,0,18916.34,210.8921319,8.099
11933,2,7,13,0,46883.57,210.8921319,8.099
11935,2,7,23,0,27646.32,210.8921319,8.099
11936,2,7,58,0,21255.0,210.8921319,8.099
11939,2,7,32,0,11414.97,210.8921319,8.099
11941,2,7,7,0,30319.88,210.8921319,8.099
11943,2,7,81,0,31116.1,210.8921319,8.099
11944,2,7,79,0,29264.73,210.8921319,8.099
11945,2,7,2,0,66465.49,210.8921319,8.099
11946,2,7,1,0,21139.52,210.8921319,8.099
11947,2,7,97,0,37520.52,210.8921319,8.099
11948,2,7,95,0,143116.36,210.8921319,8.099
11949,2,7,74,0,18528.73,210.8921319,8.099
11950,2,7,21,0,11060.01,210.8921319,8.099
11951,2,7,87,0,21750.08,210.8921319,8.099
11953,2,7,14,0,16611.98,210.8921319,8.099
11954,2,7,10,0,43363.43,210.8921319,8.099
11955,2,7,17,0,12036.4,210.8921319,8.099
11956,2,7,72,0,51301.04,210.8921319,8.099
11958,2,7,3,0,25107.25,210.8921319,8.099
11963,2,7,38,0,74734.81,210.8921319,8.099
11965,2,7,5,0,22236.84,210.8921319,8.099
11966,2,7,94,0,65449.86,210.8921319,8.099
11967,2,7,98,0,12739.51,210.8921319,8.099
11968,2,7,9,0,29712.33,210.8921319,8.099
11971,2,7,91,0,77829.66,210.8921319,8.099
11972,2,7,96,0,35102.19,210.8921319,8.099
11973,2,7,8,0,55654.91,210.8921319,8.099
11974,2,7,40,0,73673.65,210.8921319,8.099
11977,2,7,55,0,11206.55,210.8921319,8.099
11978,2,7,11,0,27345.43,210.8921319,8.099
11979,2,7,49,0,19197.17,210.8921319,8.099
11980,2,7,34,0,16930.82,210.8921319,8.099
11981,2,7,93,0,56309.14,210.8921319,8.099
11983,2,7,4,0,44645.34,210.8921319,8.099
11984,2,7,90,0,91300.12,210.8921319,8.099
11986,2,7,92,0,140024.94,210.8921319,8.099
11992,2,7,82,0,20848.27,211.0264684,8.099
11994,2,7,22,0,11691.19,211.0264684,8.099
11996,2,7,2,0,67829.52,211.0264684,8.099
11997,2,7,14,0,17320.14,211.0264684,8.099
11998,2,7,3,0,34165.46,211.0264684,8.099
11999,2,7,9,0,26695.96,211.0264684,8.099
12002,2,7,23,0,28468.45,211.0264684,8.099
12004,2,7,12,0,10480.81,211.0264684,8.099
12005,2,7,94,0,66578.47,211.0264684,8.099
12006,2,7,46,0,27698.51,211.0264684,8.099
12008,2,7,32,0,10149.75,211.0264684,8.099
12010,2,7,81,0,30664.38,211.0264684,8.099
12011,2,7,49,0,14309.68,211.0264684,8.099
12012,2,7,25,0,14486.65,211.0264684,8.099
12014,2,7,80,0,25682.16,211.0264684,8.099
12015,2,7,95,0,139894.35,211.0264684,8.099
12017,2,7,55,0,12837.9,211.0264684,8.099
12019,2,7,40,0,75145.76,211.0264684,8.099
12020,2,7,7,0,25195.42,211.0264684,8.099
12022,2,7,1,0,22749.21,211.0264684,8.099
12023,2,7,72,0,65792.29,211.0264684,8.099
12025,2,7,96,0,35199.55,211.0264684,8.099
12026,2,7,11,0,24241.74,211.0264684,8.099
12027,2,7,16,0,29812.69,211.0264684,8.099
12028,2,7,74,0,16289.1,211.0264684,8.099
12032,2,7,87,0,28981.62,211.0264684,8.099
12035,2,7,5,0,24542.81,211.0264684,8.099
12036,2,7,58,0,32167.0,211.0264684,8.099
12037,2,7,17,0,11584.95,211.0264684,8.099
12038,2,7,93,0,57103.31,211.0264684,8.099
12040,2,7,21,0,11725.69,211.0264684,8.099
12043,2,7,4,0,45238.73,211.0264684,8.099
12044,2,7,97,0,37047.47,211.0264684,8.099
12046,2,7,10,0,40738.99,211.0264684,8.099
12047,2,7,92,0,136093.09,211.0264684,8.099
12048,2,7,38,0,79166.83,211.0264684,8.099
12049,2,7,79,0,28423.74,211.0264684,8.099
12050,2,7,13,0,46255.77,211.0264684,8.099
12051,2,7,24,0,10894.4,211.0264684,8.099
12053,2,7,34,0,19022.73,211.0264684,8.099
12054,2,7,90,0,88459.32,211.0264684,8.099
12055,2,7,91,0,75475.37,211.0264684,8.099
12060,2,7,98,0,11859.61,211.0264684,8.099
12062,2,7,8,0,57499.29,211.0264684,8.099
12064,2,8,46,0,26997.66,211.1608049,8.099
12065,2,8,21,0,10766.95,211.1608049,8.099
12067,2,8,9,0,29052.46,211.1608049,8.099
12068,2,8,25,0,14768.0,211.1608049,8.099
12069,2,8,32,0,10866.25,211.1608049,8.099
12070,2,8,94,0,73022.22,211.1608049,8.099
12071,2,8,22,0,11055.39,211.1608049,8.099
12074,2,8,72,0,67967.89,211.1608049,8.099
12076,2,8,97,0,42458.33,211.1608049,8.099
12078,2,8,23,0,31867.29,211.1608049,8.099
12079,2,8,11,0,38708.3,211.1608049,8.099
12081,2,8,17,0,14647.2,211.1608049,8.099
12082,2,8,7,0,29730.29,211.1608049,8.099
12083,2,8,3,0,41201.05,211.1608049,8.099
12086,2,8,95,0,156666.66,211.1608049,8.099
12088,2,8,40,0,73896.66,211.1608049,8.099
12089,2,8,2,0,69920.91,211.1608049,8.099
12091,2,8,96,0,36622.98,211.1608049,8.099
12092,2,8,24,0,15464.74,211.1608049,8.099
12094,2,8,1,0,22795.72,211.1608049,8.099
12095,2,8,74,0,21181.82,211.1608049,8.099
12096,2,8,49,0,20263.53,211.1608049,8.099
12099,2,8,14,0,20406.24,211.1608049,8.099
12101,2,8,87,0,30624.26,211.1608049,8.099
12102,2,8,92,0,159515.33,211.1608049,8.099
12105,2,8,34,0,18112.23,211.1608049,8.099
12106,2,8,79,0,40781.41,211.1608049,8.099
12108,2,8,33,0,12158.9,211.1608049,8.099
12109,2,8,8,0,58947.32,211.1608049,8.099
12111,2,8,81,0,32317.34,211.1608049,8.099
12112,2,8,90,0,99883.25,211.1608049,8.099
12113,2,8,80,0,27035.41,211.1608049,8.099
12114,2,8,10,0,42421.79,211.1608049,8.099
12116,2,8,38,0,91908.96,211.1608049,8.099
12117,2,8,93,0,65094.72,211.1608049,8.099
12119,2,8,91,0,87675.4,211.1608049,8.099
12120,2,8,16,0,32172.54,211.1608049,8.099
12121,2,8,98,0,12302.31,211.1608049,8.099
12122,2,8,13,0,51948.67,211.1608049,8.099
12123,2,8,5,0,24316.97,211.1608049,8.099
12124,2,8,55,0,12210.51,211.1608049,8.099
12125,2,8,82,0,21747.39,211.1608049,8.099
12127,2,8,58,0,24417.0,211.1608049,8.099
12130,2,8,4,0,49676.14,211.1608049,8.099
12134,2,8,58,0,25100.0,211.2951413,8.099
12136,2,8,46,0,25660.0,211.2951413,8.099
12139,2,8,17,0,13068.22,211.2951413,8.099
12143,2,8,14,0,17538.24,211.2951413,8.099
12145,2,8,34,0,18188.07,211.2951413,8.099
12147,2,8,94,0,71755.49,211.2951413,8.099
12148,2,8,1,0,21933.3,211.2951413,8.099
12149,2,8,16,0,27186.27,211.2951413,8.099
12150,2,8,95,0,157078.45,211.2951413,8.099
12151,2,8,23,0,31185.34,211.2951413,8.099
12152,2,8,49,0,18306.23,211.2951413,8.099
12153,2,8,22,0,11264.56,211.2951413,8.099
12154,2,8,40,0,72454.87,211.2951413,8.099
12155,2,8,55,0,10451.26,211.2951413,8.099
12156,2,8,2,0,69947.0,211.2951413,8.099
12159,2,8,82,0,19525.53,211.2951413,8.099
12161,2,8,33,0,13157.63,211.2951413,8.099
12163,2,8,8,0,52832.4,211.2951413,8.099
12164,2,8,93,0,64721.64,211.2951413,8.099
12166,2,8,90,0,96049.36,211.2951413,8.099
12168,2,8,10,0,40112.92,211.2951413,8.099
12169,2,8,87,0,24125.27,211.2951413,8.099
12170,2,8,38,0,78352.91,211.2951413,8.099
12172,2,8,79,0,31411.35,211.2951413,8.099
12173,2,8,96,0,35481.68,211.2951413,8.099
12174,2,8,72,0,69769.77,211.2951413,8.099
12175,2,8,24,0,14371.26,211.2951413,8.099
12179,2,8,98,0,13038.95,211.2951413,8.099
12180,2,8,25,0,14424.98,211.2951413,8.099
12182,2,8,97,0,41497.35,211.2951413,8.099
12185,2,8,7,0,27061.98,211.2951413,8.099
12187,2,8,74,0,18732.97,211.2951413,8.099
12188,2,8,11,0,29838.67,211.2951413,8.099
12190,2,8,80,0,26815.72,211.2951413,8.099
12191,2,8,5,0,19453.79,211.2951413,8.099
12192,2,8,81,0,31218.42,211.2951413,8.099
12194,2,8,3,0,44340.16,211.2951413,8.099
12196,2,8,92,0,155188.37,211.2951413,8.099
12198,2,8,42,0,10386.47,211.2951413,8.099
12199,2,8,91,0,86554.69,211.2951413,8.099
12200,2,8,13,0,45660.53,211.2951413,8.099
12203,2,8,4,0,46682.77,211.2951413,8.099
12204,2,8,9,0,25627.08,211.2951413,8.099
12205,2,8,33,0,16810.49,211.2596586,8.099
12207,2,8,58,0,29470.0,211.2596586,8.099
12209,2,8,38,0,76760.45,211.2596586,8.099
12212,2,8,32,0,10559.73,211.2596586,8.099
12213,2,8,2,0,69472.79,211.2596586,8.099
12214,2,8,82,0,20455.39,211.2596586,8.099
12215,2,8,16,0,24058.13,211.2596586,8.099
12219,2,8,34,0,19893.58,211.2596586,8.099
12221,2,8,80,0,26463.15,211.2596586,8.099
12222,2,8,5,0,22920.64,211.2596586,8.099
12225,2,8,1,0,22126.52,211.2596586,8.099
12226,2,8,9,0,34715.57,211.2596586,8.099
12229,2,8,72,0,70540.57,211.2596586,8.099
12230,2,8,93,0,60982.8,211.2596586,8.099
12231,2,8,31,0,11136.8,211.2596586,8.099
12232,2,8,13,0,46653.59,211.2596586,8.099
12233,2,8,98,0,13155.24,211.2596586,8.099
12235,2,8,10,0,40518.55,211.2596586,8.099
12236,2,8,87,0,47167.02,211.2596586,8.099
12240,2,8,7,0,29596.98,211.2596586,8.099
12241,2,8,79,0,31227.69,211.2596586,8.099
12242,2,8,11,0,26546.9,211.2596586,8.099
12243,2,8,8,0,53779.81,211.2596586,8.099
12244,2,8,24,0,24084.77,211.2596586,8.099
12245,2,8,74,0,18610.9,211.2596586,8.099
